id,price,company_id,procurement_id
7397,107.00,3000,3958
7398,1573200.00,3001,3960
7399,1785249.60,3002,3960
7400,1224297.60,177,3960
7401,1909680.00,3003,3960
7402,1795800.00,2999,3960
7403,251160.00,3004,3961
7404,249760.00,218,3961
7405,283760.00,594,3961
7406,252600.00,297,3961
7407,283880.00,249,3961
7408,302800.00,3005,3961
7409,268300.00,1436,3961
7410,294300000.09,81,3963
7411,283134134.16,3007,3963
7412,246999190.31,319,3963
7413,249689876.00,2431,3963
7414,245904700.00,482,3963
7415,288997538.46,2,3963
7416,197464460.32,318,3963
7417,284067514.26,6,3963
7418,,3008,3964
7419,,3009,3964
7420,,2466,3964
7421,17930.08,2133,3966
7422,1830000.00,1471,3967
7423,1930000.00,1469,3967
7424,39115.27,2710,3968
7425,14833.00,3012,3968
7426,20128.33,3013,3968
7427,13988.15,3011,3968
7428,273264.46,62,3969
7429,252238.76,780,3969
7430,442975.21,68,3969
7431,389975.00,64,3970
7432,260910.00,543,3970
7433,194665.00,56,3970
7434,256750.00,920,3970
7435,1463902.00,3014,3971
7436,2213000.00,3015,3971
7437,7000.00,2013,3972
7438,8070.00,2010,3972
7439,8300.00,2012,3972
7440,,3017,3973
7441,,64,3973
7442,,56,3973
7443,,3016,3973
7444,,3018,3973
7445,,3019,3973
7446,,82,3973
7447,844546.93,3020,3974
7448,2058300.00,3021,3975
7449,10033057.85,1095,3976
7450,,3023,3977
7451,,3022,3977
7452,,3024,3977
7453,,3025,3977
7454,,3026,3977
7455,,3027,3977
7456,,3028,3977
7457,,3029,3977
7458,,3030,3977
7459,,3031,3977
7460,,3032,3977
7461,,3033,3978
7462,69668.51,634,3979
7463,88608.00,3034,3980
7464,109980.00,52,3980
7465,68905.32,328,3980
7466,94805.00,3035,3980
7467,55927.00,237,3980
7468,1311315.76,34,3981
7469,1294958.00,35,3981
7470,2481465.20,701,3981
7471,2551755.60,629,3981
7472,1426201.60,723,3981
7473,1861514.20,700,3981
7474,1888334.80,1971,3981
7475,33944050.48,3036,3982
7476,31983311.67,536,3982
7477,35535235.94,905,3982
7478,37741253.00,523,3982
7479,34459500.00,3037,3982
7480,71830.00,1633,3983
7481,66036.00,1634,3983
7482,90608.11,57,3984
7483,97646.29,3038,3984
7484,13840.00,1934,3985
7485,16980.00,1484,3985
7486,0.00,3039,3986
7487,22800.00,260,3987
7488,6000.00,1444,3987
7489,3793.39,595,3989
7490,15426.00,641,3990
7491,699840.00,66,3991
7492,,3040,3992
7493,1044000.00,1086,3993
7494,,3041,3995
7495,,3042,3995
7496,,3043,3995
7497,102009.60,2918,3996
7498,94622.00,3044,3996
7499,90000.00,3045,3997
7500,4150.00,3039,3998
7501,10300.00,249,3999
7502,9802.00,594,3999
7503,8646.00,822,3999
7504,9251.03,1796,3999
7505,617000.00,65,4000
7506,634100.00,3046,4000
7507,26290.08,133,4001
7508,584939.67,3047,4002
7509,1726930.00,2078,4003
7510,1091179.85,743,4004
7511,471305.00,581,4005
7512,739024.00,3048,4006
7513,744224.00,3049,4006
7514,1928.00,249,4007
7515,1850.00,759,4007
7516,221400.00,3051,4008
7517,181755.00,3052,4008
7518,159300.00,3050,4008
7519,458700.00,56,4009
7520,387200.00,63,4009
7521,1429000.00,1400,4009
7522,597000.00,3050,4010
7523,924030.00,3051,4010
7524,995858.00,3052,4010
7525,13300.00,815,4012
7526,9945.80,109,4012
7527,10073.36,3054,4012
7528,7369.40,104,4012
7529,3605435.82,3057,4014
7530,3098746.51,3056,4014
7531,0.00,3058,4015
7532,5945000.00,3059,4016
7533,968418.00,418,4018
7534,291288.00,1827,4019
7535,362080.00,2740,4019
7536,6392000.00,2789,4020
7537,4224.00,1587,4021
7538,1599830.00,332,4022
7539,,431,4023
7540,89314879.52,2517,4023
7541,96999999.00,337,4023
7542,87498624.50,336,4023
7543,92085500.00,6,4023
7544,229426780.00,3061,4024
7545,236798871.00,2222,4024
7546,228890000.48,968,4024
7547,223849299.00,1608,4024
7548,8629.00,1587,4025
7549,2297893.86,3062,4026
7550,2411022.99,3063,4026
7551,35052529.52,3064,4027
7552,102789716.42,3065,4027
7553,79794354.32,852,4027
7554,71096115.44,3066,4027
7555,74859236.64,639,4027
7556,75001671.68,1658,4027
7557,79687.00,704,4028
7558,47071.00,604,4028
7559,2699000.00,1323,4029
7560,3491480.00,3067,4029
7561,9842000.00,2220,4029
7562,4640000.00,2545,4029
7563,4565000.00,443,4029
7564,,399,4030
7565,,1255,4030
7566,5334640.00,2108,4032
7567,6748588.03,2847,4032
7568,,580,4033
7569,,3069,4033
7570,,3070,4033
7571,,3071,4033
7572,153071.00,3072,4034
7573,190581.00,3073,4034
7574,299000.00,3074,4035
7575,,3075,4036
7576,,3076,4036
7577,,1218,4036
7578,,1373,4036
7579,,2569,4036
7580,176400.00,2679,4038
7581,82822.50,2754,4039
7582,105237.50,3078,4039
7583,35760.00,66,4040
7584,1034850.00,1645,4041
7585,741880.00,592,4041
7586,1198000.00,3079,4041
7587,1347666.00,249,4041
7588,44900.00,1737,4042
7589,,390,4043
7590,,127,4043
7591,60024.00,1734,4044
7592,845145.08,3080,4045
7593,868337.34,3081,4045
7594,819573.89,2213,4045
7595,1639272.59,7,4046
7596,1403293.87,3082,4046
7597,1948507.08,4,4046
7598,1264681.00,52,4047
7599,1332573.00,239,4047
7600,1510039.55,858,4047
7601,1189724.30,3034,4047
7602,1317509.00,1174,4047
7603,16328091.70,237,4047
7604,37900.00,271,4048
7605,27200.00,38,4048
7606,43210.00,83,4048
7607,24681.00,313,4048
7608,1530074.74,3083,4049
7609,3926780.79,2453,4050
7610,4197937.77,2452,4050
7611,4778805.95,2029,4050
7612,539096.03,1130,4051
7613,613977.72,1128,4051
7614,479896.70,2213,4051
7615,797417.08,3084,4051
7616,,1811,4052
7617,924700.00,3085,4053
7618,,3086,4053
7619,569157.00,3087,4054
7620,594000.00,3074,4055
7621,556074.10,1130,4056
7622,598147.40,3088,4056
7623,631898.11,1128,4056
7624,597114.92,2213,4056
7625,1050651.92,3084,4056
7626,119557.00,166,4057
7627,113489.00,808,4057
7628,170315.00,594,4057
7629,107691.00,2491,4057
7630,116689.50,3089,4057
7631,47080.00,807,4058
7632,47715.00,822,4058
7633,7000.00,230,4060
7634,4600.00,2075,4060
7635,5765640.12,3090,4061
7636,5899660.17,3091,4061
7637,5891264.74,3092,4061
7638,6439834.72,2517,4061
7639,5842441.32,71,4061
7640,5935881.20,2868,4061
7641,6933150.37,1534,4061
7642,6566692.82,3093,4061
7643,5969777.05,3094,4061
7644,855846.00,3095,4062
7645,997228.00,1755,4063
7646,494779.00,1134,4063
7647,791176.36,642,4064
7648,397135.50,1394,4065
7649,8264.45,3097,4067
7650,1880000.00,1882,4068
7651,3112100.00,65,4068
7652,3112356.00,3099,4068
7653,2377900.00,3098,4068
7654,,75,4069
7655,,2436,4069
7656,,2424,4069
7657,,434,4069
7658,,3100,4069
7659,,3101,4069
7660,,894,4071
7661,,2815,4071
7662,,456,4071
7663,,3104,4071
7664,,2303,4071
7665,,3105,4071
7666,,3103,4071
7667,9747000.00,549,4075
7668,10890933.40,3107,4075
7669,9628500.00,3037,4075
7670,875040.00,3108,4076
7671,650000.00,2062,4077
7672,700000.00,2063,4077
7673,722400.00,2063,4078
7674,677250.00,2062,4078
7675,94330.00,51,4079
7676,105371.90,3109,4079
7677,66600.00,780,4079
7678,420600.00,89,4080
7679,530400.00,2540,4080
7680,484290.00,1077,4080
7681,435600.00,2539,4080
7682,223950.00,3111,4080
7683,271386.00,3110,4080
7684,100300.00,633,4081
7685,100872.00,3112,4081
7686,113160.00,3113,4081
7687,113992.00,3114,4081
7688,97892.00,599,4081
7689,87300.00,350,4081
7690,144784.00,3112,4082
7691,139221.00,3116,4082
7692,159482.00,351,4082
7693,150915.00,3115,4082
7694,151734.00,599,4082
7695,146400.00,633,4082
7696,169034.00,136,4082
7697,,111,4084
7698,,41,4084
7699,,725,4084
7700,,3118,4085
7701,,1793,4085
7702,6000.00,1444,4088
7703,9000.00,260,4088
7704,6300.00,935,4088
7705,6000.00,937,4088
7706,6120.00,936,4088
7707,69610.00,829,4089
7708,0.00,3121,4091
7709,,3123,4092
7710,,3124,4092
7711,,3125,4092
7712,,3122,4092
7713,960.00,3127,4094
7714,71340.00,62,4095
7715,49820.00,313,4095
7716,281470.00,3109,4095
7717,100500.00,3128,4095
7718,,3129,4096
7719,,1294,4096
7720,,3130,4096
7721,,2570,4096
7722,,1217,4096
7723,,1525,4097
7724,,1217,4097
7725,,1821,4097
7726,,2395,4097
7727,30413.22,199,4098
7728,67133.30,3131,4099
7729,409000.00,3133,4100
7730,250000.00,3134,4100
7731,360000.00,3132,4100
7732,892090.79,193,4101
7733,946965.23,3136,4101
7734,881815.67,3135,4101
7735,10071000.00,3137,4102
7736,1494400.00,3138,4103
7737,136000.00,2523,4104
7738,234300.00,1572,4104
7739,162000.00,1314,4104
7740,,2398,4105
7741,59364.38,605,4106
7742,71916.00,136,4106
7743,0.00,1218,4107
7744,1962000.00,3139,4108
7745,0.00,287,4109
7746,129618.00,1395,4110
7747,167400.00,1092,4110
7748,164033.00,1091,4110
7749,,1317,4111
7750,0.00,287,4112
7751,0.00,287,4113
7752,0.00,287,4114
7753,0.00,287,4115
7754,8264.46,320,4116
7755,,266,4117
7756,,1086,4117
7757,282444.00,3141,4118
7758,324082.00,3140,4118
7759,3900.00,594,4119
7760,3412.00,309,4119
7761,3749.59,3142,4119
7762,4090.00,1400,4119
7763,22612.40,1614,4120
7764,0.00,290,4121
7765,17292.25,1257,4122
7766,17144.24,846,4122
7767,17314.45,1645,4122
7768,17267.58,1624,4122
7769,17265.12,1255,4122
7770,624800.00,3143,4123
7771,1388800.00,3144,4123
7772,834400.00,3145,4123
7773,586000.00,2554,4123
7774,895000.00,1650,4124
7775,1187384.00,418,4124
7776,678000.00,1908,4124
7777,557600.00,416,4124
7778,897848.00,1884,4124
7779,715000.00,417,4124
7780,368291.04,3146,4124
7781,,3147,4125
7782,,32,4125
7783,,555,4125
7784,,3148,4126
7785,35000.00,1302,4127
7786,19000.00,1309,4127
7787,18300.00,1301,4127
7788,4165880.07,3149,4128
7789,3949990.00,546,4128
7790,,3148,4129
7791,,3150,4130
7792,7000.00,3151,4131
7793,,3148,4132
7794,600000.00,3152,4133
7795,0.00,3153,4134
7796,120381.60,1645,4135
7797,120930.45,1255,4135
7798,120244.35,1257,4135
7799,120072.75,1624,4135
7800,119197.95,846,4135
7801,0.00,290,4136
7802,151.82,423,4137
7803,16000.00,56,4138
7804,53266.59,1786,4139
7805,627200.00,962,4140
7806,439330.00,3154,4140
7807,538000.00,2275,4140
7808,846592.00,64,4140
7809,154482.00,498,4141
7810,80152.00,3155,4141
7811,88409.00,518,4141
7812,80728.00,502,4141
7813,35982.26,1786,4142
7814,126847.92,3156,4143
7815,60000.00,963,4144
7816,0.00,1325,4145
7817,1036775.40,324,4149
7818,1210000.00,2371,4149
7819,1297126.78,1280,4149
7820,19799732.00,3159,4150
7821,20523186.00,3160,4150
7822,24238904.00,3161,4150
7823,130031.00,3162,4151
7824,,3163,4152
7825,,547,4154
7826,,3164,4154
7827,,549,4154
7828,,3165,4154
7829,,2897,4154
7830,,512,4154
7831,,973,4154
7832,,1080,4154
7833,,451,4155
7834,,934,4155
7835,,452,4155
7836,,1654,4155
7837,,482,4156
7838,,451,4156
7839,,934,4156
7840,,1654,4156
7841,,452,4156
7842,,2863,4157
7843,,452,4157
7844,,3166,4157
7845,,2863,4158
7846,,452,4158
7847,,454,4158
7848,,451,4158
7849,,3167,4158
7850,,3166,4159
7851,,452,4159
7852,37020.00,97,4160
7853,31800.00,3168,4160
7854,,452,4161
7855,,451,4161
7856,,3167,4161
7857,,452,4162
7858,,3167,4163
7859,,451,4163
7860,,3166,4163
7861,,3167,4164
7862,,452,4164
7863,,3169,4164
7864,,3166,4165
7865,,452,4166
7866,,2953,4166
7867,,934,4166
7868,679000.00,1491,4167
7869,725602.50,288,4167
7870,622457.80,3170,4168
7871,,452,4169
7872,,3171,4169
7873,,3166,4169
7874,1332981.80,2338,4170
7875,640700.00,1305,4171
7876,387100.00,3172,4171
7877,447500.00,56,4171
7878,588800.00,3173,4171
7879,386300.00,1658,4171
7880,568000.00,3174,4171
7881,777900.00,3175,4171
7882,674500.00,777,4171
7883,1331100.00,3176,4171
7884,1714100.00,1491,4173
7885,1669860.00,2358,4173
7886,39446.00,604,4174
7887,36797.00,294,4174
7888,1672469.20,2338,4175
7889,5660.00,232,4176
7890,0.00,643,4177
7891,28800.00,3178,4178
7892,21000.00,82,4178
7893,86667.00,3179,4178
7894,93953.00,2807,4178
7895,30000.00,3180,4178
7896,24799.00,3181,4178
7897,8298440.99,2821,4179
7898,744315.00,1086,4180
7899,0.00,200,4181
7900,1035628.00,3182,4182
7901,33941152.91,2458,4183
7902,35987280.46,3183,4183
7903,34452855.63,2616,4183
7904,34849892.04,3184,4183
7905,28499855.16,3185,4183
7906,31275824.29,464,4183
7907,32449697.46,1081,4183
7908,31433668.30,466,4183
7909,468252.00,3186,4184
7910,7000.00,3151,4185
7911,1296645.45,3187,4186
7912,1445000.00,68,4186
7913,1311052.00,3188,4188
7914,481600.00,1778,4189
7915,897321.49,831,4192
7916,915950.41,103,4192
7917,915619.83,2206,4192
7918,12251698.60,1921,4193
7919,72285.00,133,4194
7920,2179886.60,628,4195
7921,1427997.80,35,4195
7922,2360282.00,2919,4195
7923,2773885.60,2920,4195
7924,3086427.00,701,4195
7925,1394043.90,699,4195
7926,0.00,96,4201
7927,,849,4202
7928,,2016,4202
7929,,854,4202
7930,,3193,4202
7931,,639,4202
7932,1233400.00,1502,4203
7933,839950.00,3103,4203
7934,1286412.00,2538,4203
7935,908616.00,3194,4203
7936,1061487.11,2864,4203
7937,933000.00,1077,4203
7938,1167800.00,2540,4203
7939,997474.00,3195,4203
7940,0.00,66,4204
7941,1453870.80,3196,4206
7942,778000.00,3197,4207
7943,5595835.00,1545,4208
7944,2618034.08,318,4209
7945,1929062.74,71,4209
7946,2375091.70,1652,4209
7947,179544.31,1962,4210
7948,594000.00,3198,4211
7949,0.00,3199,4212
7950,674700.00,3201,4213
7951,562250.00,3200,4213
7952,8553719.00,1095,4214
7953,168.00,176,4215
7954,177.00,884,4215
7955,172.00,3202,4215
7956,97479.34,1713,4216
7957,1887789.30,3034,4217
7958,2172809.30,239,4217
7959,1022244.84,416,4218
7960,1130196.67,3203,4218
7961,1206474.53,3204,4218
7962,1195359.72,249,4218
7963,0.00,3205,4219
7964,2129955.00,3207,4221
7965,1986464.00,3206,4221
7966,585959.20,104,4222
7967,882223.14,3208,4222
7968,770471.10,3209,4222
7969,78600.00,3210,4223
7970,,3211,4224
7971,,3166,4224
7972,,129,4225
7973,,130,4225
7974,,342,4225
7975,,127,4225
7976,,602,4226
7977,,1357,4226
7978,6021045.42,692,4227
7979,5519250.00,1106,4227
7980,4546143.86,720,4227
7981,5000000.00,2676,4227
7982,398400.00,3212,4228
7983,576000.00,1621,4228
7984,169100.00,131,4230
7985,137500.00,1553,4230
7986,186500.00,1809,4230
7987,,56,4231
7988,,669,4231
7989,,115,4231
7990,,3213,4231
7991,,1131,4232
7992,,1094,4232
7993,,3214,4232
7994,,920,4232
7995,,2576,4232
7996,,774,4232
7997,990748.01,71,4233
7998,0.00,602,4234
7999,2289983.74,2276,4237
8000,2195096.65,997,4237
8001,1599412.11,621,4237
8002,2285333.62,2881,4237
8003,1482647.64,962,4237
8004,1973000.00,973,4237
8005,0.00,287,4239
8006,0.00,287,4240
8007,,753,4241
8008,,3218,4241
8009,,3050,4241
8010,,3219,4241
8011,0.00,197,4242
8012,139230.00,3220,4243
8013,90090.00,2586,4243
8014,163800.00,3221,4243
8015,137639.00,873,4244
8016,197876.43,142,4244
8017,183392.56,65,4244
8018,164179.34,52,4244
8019,133534.00,818,4244
8020,28312752.94,2821,4245
8021,597600.00,872,4246
8022,844800.00,41,4246
8023,734400.00,112,4246
8024,280420.00,3222,4247
8025,175564.00,56,4247
8026,408000.00,3223,4248
8027,4961570.00,718,4248
8028,468000.00,3224,4248
8029,594000.00,56,4248
8030,452100.00,3225,4248
8031,896221.80,3226,4249
8032,155330.00,268,4250
8033,584516.00,1000,4251
8034,2774.80,197,4252
8035,172912.80,3227,4253
8036,99996.00,953,4253
8037,107391.50,56,4253
8038,200000.00,2676,4253
8039,133425.50,2730,4253
8040,128590.00,3228,4253
8041,305444.00,3229,4253
8042,274925.28,941,4254
8043,243173.69,2660,4254
8044,,3230,4255
8045,120781.24,66,4256
8046,102297.00,3232,4257
8047,71970.00,3231,4257
8048,,3234,4258
8049,,3235,4258
8050,,3236,4258
8051,,3233,4258
8052,1614483.00,212,4260
8053,,3239,4261
8054,,3238,4261
8055,3468000.00,1337,4262
8056,2797283.08,1139,4262
8057,1396007.00,543,4263
8058,1425863.00,3240,4263
8059,12484817.61,2882,4264
8060,11110000.00,552,4264
8061,11711721.00,1567,4264
8062,,1561,4265
8063,,639,4265
8064,,849,4265
8065,,854,4265
8066,,3241,4265
8067,,3242,4267
8068,12988.80,37,4269
8069,13416.00,56,4269
8070,12060.00,837,4269
8071,16998.00,135,4269
8072,14435.00,3243,4269
8073,15480.00,236,4270
8074,14030.00,52,4270
8075,16787.00,3244,4270
8076,1892488.40,56,4271
8077,1362966.99,3245,4271
8078,1113394.81,2913,4271
8079,1178242.34,640,4271
8080,485000.00,2786,4273
8081,294000.00,498,4273
8082,499000.00,3246,4273
8083,168480.00,3155,4273
8084,267000.00,3247,4273
8085,,3249,4274
8086,,1590,4274
8087,,533,4274
8088,,3248,4274
8089,,32,4274
8090,,1781,4274
8091,,3250,4274
8092,199000.00,1621,4278
8093,159210.00,1904,4279
8094,225700.00,3253,4279
8095,168100.00,1905,4279
8096,14876.00,598,4280
8097,8182.00,921,4280
8098,24000.00,260,4280
8099,3488.00,1140,4281
8100,,1056,4282
8101,,2093,4282
8102,,2089,4282
8103,,2073,4282
8104,,2088,4282
8105,0.00,353,4283
8106,0.00,3254,4284
8107,71521.00,2872,4286
8108,126450.00,1357,4286
8109,70600.50,136,4286
8110,63252.89,233,4287
8111,1228900.00,432,4288
8112,,3255,4289
8113,,1057,4289
8114,300000.00,3256,4290
8115,391704.00,2837,4290
8116,0.00,320,4291
8117,,344,4292
8118,,3257,4292
8119,,3258,4292
8120,,346,4292
8121,,3259,4293
8122,1662900.00,2547,4294
8123,1440000.00,3260,4294
8124,,2386,4295
8125,,75,4295
8126,1579660.00,479,4296
8127,1194600.00,3163,4296
8128,1350900.00,3261,4296
8129,200000.00,590,4298
8130,113400.00,588,4298
8131,290000.00,590,4299
8132,84600.00,588,4299
8133,135200.00,589,4300
8134,67150.00,3263,4300
8135,38670.00,588,4300
8136,67000.00,590,4300
8137,,313,4302
8138,,344,4302
8139,,346,4302
8140,,3006,4303
8141,,71,4303
8142,,3265,4303
8143,,3266,4303
8144,,652,4303
8145,,2082,4303
8146,,1137,4304
8147,,1977,4304
8148,,1653,4305
8149,,1540,4305
8150,,3267,4305
8151,0.00,136,4306
8152,24949.00,2142,4307
8153,32497.50,3268,4307
8154,37638.90,813,4307
8155,33850.00,3269,4307
8156,236189.55,1862,4308
8157,17599000.00,1839,4309
8158,17662250.01,2045,4309
8159,14590824.45,307,4309
8160,18000000.00,21,4309
8161,17908911.47,836,4309
8162,17117354.52,2043,4309
8163,,2938,4310
8164,,115,4310
8165,,121,4310
8166,50546.00,3270,4311
8167,31620.28,220,4311
8168,33648.00,104,4311
8169,32227.00,1631,4311
8170,444100.00,447,4312
8171,455900.00,2114,4312
8172,,308,4313
8173,,836,4313
8174,,214,4313
8175,,121,4314
8176,,121,4315
8177,,98,4315
8178,,117,4315
8179,119669.28,3271,4316
8180,45202862.60,575,4317
8181,,3274,4319
8182,,3273,4319
8183,,3275,4319
8184,,337,4320
8185,,3276,4320
8186,,619,4320
8187,,75,4320
8188,,2436,4320
8189,,620,4320
8190,,2386,4320
8191,3384908.85,3277,4321
8192,,349,4322
8193,,411,4324
8194,,410,4324
8195,,3279,4324
8196,,1135,4324
8197,,409,4324
8198,2663.00,197,4325
8199,0.00,564,4326
8200,1679076.13,3280,4327
8201,844800.00,1789,4328
8202,824340.00,1788,4328
8203,852720.00,1095,4328
8204,,348,4329
8205,,349,4330
8206,,2938,4330
8207,0.00,1731,4331
8208,210473.00,3281,4332
8209,544691.00,107,4332
8210,179150.00,64,4333
8211,500000.00,3283,4333
8212,183000.00,3284,4333
8213,150500.00,3282,4333
8214,59280.00,588,4334
8215,138502.00,589,4334
8216,125000.00,590,4334
8217,,1715,4335
8218,,542,4335
8219,,56,4335
8220,,624,4335
8221,300000.00,590,4336
8222,117720.00,588,4336
8223,,759,4337
8224,182990.00,249,4338
8225,176437.67,1796,4338
8226,172910.00,822,4338
8227,97000.00,590,4339
8228,33960.00,588,4339
8229,4686570.13,3286,4340
8230,6097131.90,3287,4340
8231,4927559.40,3285,4340
8232,5749103.80,3288,4340
8233,204000.00,590,4341
8234,217100.00,589,4341
8235,126760.00,588,4341
8236,688350.00,3290,4342
8237,122000.00,3289,4342
8238,,121,4343
8239,,3291,4344
8240,49600.00,3292,4345
8241,3050.00,3293,4346
8242,3500.00,3294,4347
8243,,348,4348
8244,,56,4348
8245,15850.00,676,4349
8246,943710.00,1788,4350
8247,973385.00,1789,4350
8248,962840.00,1095,4350
8249,125.00,3295,4351
8250,155.00,3296,4351
8251,185.00,1182,4351
8252,66.00,3295,4352
8253,10714939.00,3043,4353
8254,764940.00,1788,4354
8255,765600.00,1095,4354
8256,777150.00,1789,4354
8257,120.00,3296,4355
8258,84.16,3295,4355
8259,73804.60,1174,4356
8260,108874.00,52,4356
8261,92619.00,3244,4356
8262,78673.09,129,4357
8263,115441.89,2125,4357
8264,65602.90,3297,4357
8265,71154.77,390,4357
8266,115372.00,3244,4357
8267,73308.69,679,4357
8268,11322.88,320,4358
8269,149080279.30,2,4359
8270,110156645.98,639,4359
8271,162485480.85,3298,4359
8272,3478461.08,3300,4360
8273,3140000.00,3299,4360
8274,3620477.39,3301,4360
8275,8850.00,676,4361
8276,3020930.59,1561,4362
8277,4114683.53,1658,4362
8278,4949166.09,3298,4362
8279,27896548.89,1658,4363
8280,27114410.84,3298,4363
8281,54675.00,3302,4364
8282,19091.40,2475,4364
8283,31354.54,1561,4364
8284,16584.44,177,4364
8285,424956.00,314,4365
8286,236746.00,3303,4366
8287,58700.00,2731,4367
8288,19848.00,176,4368
8289,26105.66,2475,4368
8290,18303.44,177,4368
8291,54827.00,850,4369
8292,39200.84,177,4369
8293,37182.00,176,4369
8294,47251.46,2475,4369
8295,67420.00,3304,4369
8296,9900.00,133,4370
8297,72255.96,3305,4371
8298,1438438.00,3306,4372
8299,1631635.19,2576,4372
8300,215000.00,3307,4373
8301,223000.00,753,4373
8302,28190.00,203,4374
8303,558039.20,111,4376
8304,656819.00,725,4376
8305,1253514.00,65,4377
8306,1226080.00,52,4377
8307,,19,4380
8308,,308,4380
8309,,21,4380
8310,,20,4380
8311,341600.00,2570,4381
8312,311130.00,2332,4381
8313,,3310,4382
8314,0.00,3275,4384
8315,579000.00,3311,4385
8316,155537.19,605,4386
8317,203440.00,52,4386
8318,348235.46,107,4386
8319,196015.00,1427,4386
8320,226077.00,65,4386
8321,,4,4387
8322,,3312,4387
8323,,317,4387
8324,,76,4387
8325,12378161.92,7,4387
8326,0.00,421,4388
8327,1525940.00,52,4389
8328,1647000.00,3313,4389
8329,1668290.00,65,4389
8330,0.00,1141,4390
8331,2990245.00,3314,4391
8332,3370682.00,3315,4391
8333,754600.00,1964,4392
8334,337050.64,3316,4393
8335,148883.00,945,4394
8336,,1671,4395
8337,,32,4396
8338,,557,4396
8339,,1719,4396
8340,149669.01,1393,4397
8341,1178628.92,1660,4398
8342,436000.00,3318,4399
8343,145180.00,3319,4399
8344,195800.00,3320,4399
8345,127000.00,3317,4399
8346,166935.00,782,4400
8347,555800.00,2144,4400
8348,220719.00,233,4400
8349,290707.00,2525,4400
8350,2650000.00,3323,4403
8351,2550000.00,3324,4403
8352,2450000.00,3322,4403
8353,0.00,180,4404
8354,114935378.84,318,4405
8355,117248999.60,1960,4405
8356,316167.82,1741,4406
8357,295400.00,3325,4406
8358,18000.00,1427,4407
8359,9800.00,3326,4407
8360,7263210.46,2542,4409
8361,7555720.72,3327,4409
8362,7326055.03,3286,4409
8363,8240661.51,3328,4409
8364,7369512.34,1366,4409
8365,6466138.41,2599,4409
8366,8300000.00,3329,4409
8367,10570216.24,3330,4409
8368,130000.00,590,4410
8369,83960.00,588,4410
8370,460000.00,590,4411
8371,4380.00,3293,4414
8372,0.00,1731,4415
8373,29706989.00,307,4416
8374,34567116.00,2758,4416
8375,33374441.00,1879,4416
8376,32647612.00,836,4416
8377,38999999.00,21,4416
8378,33968902.00,3332,4416
8379,38319998.00,464,4416
8380,32333111.00,3333,4416
8381,,905,4417
8382,,3335,4417
8383,,513,4417
8384,,277,4417
8385,,3334,4417
8386,16720.00,1630,4419
8387,18000.00,260,4419
8388,7137.19,597,4419
8389,7650.00,598,4419
8390,97900.00,2708,4420
8391,9820000.00,3336,4421
8392,71695643.65,434,4422
8393,83253845.14,652,4422
8394,106207552.06,2028,4422
8395,89289743.27,1055,4422
8396,,3337,4422
8397,121576809.82,318,4422
8398,,3338,4423
8399,1580000.00,1715,4424
8400,1765595.00,3339,4424
8401,3280272.00,3340,4424
8402,1855840.00,3341,4424
8403,2300000.00,192,4424
8404,,292,4426
8405,,293,4426
8406,137916.00,2103,4427
8407,,3342,4428
8408,637031.00,1357,4429
8409,472232.50,1359,4429
8410,602784.00,602,4429
8411,12000.00,260,4430
8412,5455.00,921,4430
8413,1343734.00,1093,4431
8414,1122211.00,1003,4431
8415,949948.00,1707,4431
8416,2700.00,902,4432
8417,76250.00,3343,4433
8418,77303.00,64,4433
8419,64290.43,104,4433
8420,68578.10,2595,4433
8421,66679.04,3344,4433
8422,76890.00,52,4433
8423,81014.88,2333,4433
8424,15609.00,3345,4434
8425,1862.20,902,4435
8426,1090866.64,3346,4436
8427,1092126.00,3347,4436
8428,7632.86,902,4437
8429,247080.00,633,4438
8430,263562.00,3348,4438
8431,299864.76,599,4438
8432,260764.00,3349,4438
8433,9990.80,353,4439
8434,8545.98,3345,4439
8435,4691.95,3350,4439
8436,8500.00,1264,4439
8437,7293.10,2143,4439
8438,209000.00,64,4440
8439,,573,4441
8440,,3352,4442
8441,,3351,4442
8442,,3353,4443
8443,,274,4443
8444,3005027.05,2163,4444
8445,2938068.00,3354,4444
8446,3071485.97,1767,4444
8447,3189137.61,3355,4444
8448,,3356,4445
8449,,3357,4445
8450,19.90,3296,4446
8451,16.00,1182,4446
8452,21.00,387,4446
8453,47.70,3295,4447
8454,36.00,1182,4447
8455,175.00,1182,4448
8456,36.00,1182,4449
8457,57.40,3295,4449
8458,57.40,3295,4450
8459,59.00,3296,4450
8460,51.00,1182,4450
8461,2479.34,902,4451
8462,14876.03,902,4452
8463,1075000.00,3358,4453
8464,20661.16,902,4454
8465,38700.00,3359,4455
8466,0.00,69,4456
8467,,3360,4457
8468,,615,4458
8469,,3361,4459
8470,,615,4459
8471,1543.00,3362,4460
8472,1610.00,2833,4460
8473,1650.00,2836,4460
8474,,615,4461
8475,203400.00,1616,4466
8476,270000.00,3366,4468
8477,374200.00,2415,4469
8478,450000.00,590,4471
8479,504060.00,589,4471
8480,149800.00,3367,4471
8481,165040.00,588,4471
8482,2768205.00,628,4472
8483,3585500.60,2920,4472
8484,4567912.80,701,4472
8485,3534850.00,2919,4472
8486,2390339.60,35,4472
8487,1491820.00,699,4472
8488,855000.00,1106,4474
8489,885768.90,115,4474
8490,470000.00,349,4474
