id,building_number,city,country_code,latitude,longitude,postal_code,street
2495,,Brodek u Prostějova,CZ,,,79807,V Pivovaře
2496,,Lutín,CZ,,,78349,U Kapličky
2497,52,Olomouc,CZ,49.6076580864604,17.282900574118564,77900,Chválkovická
2498,,Želešice,CZ,,,66443,Družstevní
2499,,Žatčany,CZ,,,66453,
2500,26,Brno,CZ,49.20365141336807,16.610898477175205,60200,třída Kpt. Jaroše
2501,34,Lišov,CZ,49.013684457250655,14.597487310348063,37372,třída 5. května
2502,47,Olomouc,CZ,49.59611022950071,17.256240257794474,77900,Denisova
2503,29,Olomouc,CZ,49.59216519941113,17.29210330191909,77900,Chelčického
2504,62,Ostrava,CZ,49.8413278120933,18.304914718236226,71000,Keltičkova
2505,,Zlín,CZ,,,76001,Pančava
2506,,Kolín,CZ,,,28002,Táboritská
2507,,Milovice,CZ,,,28924,Lesní
2508,17,Kroměříž,CZ,49.29734340408857,17.397745255904596,76701,Tylova
2509,10,Praha,CZ,49.9825556625133,14.355837582503657,15300,Karlická
2511,100,Mělník,CZ,50.37203255238632,14.518678619366058,27601,Kokořínská
2512,,České Budějovice,CZ,,,37005,
2513,31,Praha,CZ,50.06958062720787,14.378230196122178,15000,Vrchlického
2514,1,Praha,CZ,50.04828576084307,14.455534912917336,14000,Vyskočilova
2515,38,Praha,CZ,50.090539419862615,14.42610374830181,11000,Dlouhá
2516,,Vrchlabí,CZ,,,54301,Dobrovského
2517,,Pištín,CZ,,,37346,
2518,,Rokycany,CZ,,,33701,Příbramská
2519,24,Plzeň,CZ,49.747742134118326,13.368497574368716,30100,Kollárova
2520,1,Přerov,CZ,49.453299587921684,17.474759018101043,75002,Kabelíkova
2521,,Slavičín,CZ,,,76321,
2522,,Zlín,CZ,,,76302,Dlouhé díly
2523,1,Ludgeřovice,CZ,49.88563618622819,18.24823059454225,74714,U Statku
2524,,Pardubice,CZ,,,53352,Hradišťská
2525,10,Boskovice,CZ,49.48794389481894,16.66050293212463,68001,Masarykovo náměstí
2526,37,Praha,CZ,50.06924635648226,14.388313146362506,15000,Fráni Šrámka
2527,10,Praha,CZ,50.09188388311071,14.513459351146095,19000,Pod Táborem
2528,,Náchod,CZ,,,54701,Myslbekova
2529,22,Praha,CZ,50.057282567104764,14.42463901408937,14700,Na dolinách
2530,42,Praha,CZ,50.105868267100455,14.450145886911033,17000,Komunardů
2531,,Rychnov nad Kněžnou,CZ,,,51601,Na Láni
2532,40,Praha,CZ,50.0834600558424,14.40489646900091,11800,Újezd
2533,6,Praha,CZ,50.08459638805731,14.426841969081535,11000,Panská
2534,8,Praha,CZ,50.077586566921255,14.432662535539915,12000,Rubešova
2535,,Tučapy,CZ,,,68301,
2536,5i,Ostrava,CZ,49.8326443066334,18.245374797855757,70900,Novoveská
2537,,Rakovník,CZ,,,26901,Plzeňská
2538,,Nýrsko,CZ,,,34022,Náměstí
2539,,Tetín,CZ,,,26601,nám. 9. května
2540,3,Praha,CZ,50.087188330396835,14.444232807435307,13000,Husitská
2541,,Tišnov,CZ,,,66601,Brněnská
2542,,Zvolen,,,,96001,
2543,,Zachrašťany,CZ,,,50401,
2544,3,Ostrava,CZ,49.84175287841809,18.324645317353095,71000,Uhlířská
2545,11,Lipník nad Bečvou,CZ,49.52623770040742,17.585871273070886,75131,náměstí T. G. Masaryka
2546,116,Plzeň,CZ,49.73550044563951,13.296859888253284,31800,Vejprnická
2547,,Domažlice,CZ,,,34401,Zahradní
2548,6,Praha,CZ,50.102976384115856,14.47591225878075,18000,Heydukova
2549,7,Brno,CZ,49.18060488053437,16.62222974259409,61700,Svatopetrská
2550,,Bělotín,CZ,,,75364,
2551,37,Plzeň,CZ,49.72608430778108,13.3722697276577,30100,Dvořákova
2552,,Želiv,CZ,,,39444,
2553,,Třeboň,CZ,,,37901,Pražská
2554,,Hlinsko,CZ,,,53901,Tyršova
2555,14,Ostrava,CZ,49.825582331426304,18.191702050742382,70800,Ukrajinská
2556,213,Ostrava,CZ,49.82094749165937,18.343031318594775,71600,Radvanická
2557,12,Brno,CZ,49.19675344034986,16.617136095400703,60200,Cejl
2558,,Suchdol nad Odrou,CZ,,,74201,Komenského
2559,5,Praha,CZ,50.1092563832219,14.48320070940326,19000,Kolčavka
2560,22,Písek,CZ,49.305143454917214,14.154074764475185,39701,Budějovická
2561,,Pardubice,CZ,,,53002,Masarykovo náměstí
2562,39,Hradec Králové,CZ,50.23730289779428,15.871008619632342,50003,Piletická
2563,,Praha,CZ,,,14000,Vyskočilova
2564,19,Praha,CZ,50.09793121700945,14.433097130981087,17000,Dukelských hrdinů
2565,2,Ústí nad Labem,CZ,50.6668816280663,14.07492869346264,40007,Krčínova
2566,,Dolní Životice,CZ,,,74756,U Sušárny
2567,,Liberec,CZ,,,46312,
2568,54,Liberec,CZ,50.7328856368797,15.080205670585334,460 01,Vlčí vrch
2569,1,Praha,CZ,50.070731769959785,14.414706158769201,12800,Trojická
2570,,Černošice,CZ,,,25228,U Vodárny
2571,,Pardubice,CZ,,,53003,Průmyslová
2572,20,Praha,CZ,50.083695869109626,14.376767504841613,16900,Šlikova
2573,,Praha,CZ,,,19000,
2574,129,Děčín,CZ,50.778887729820894,14.183613149736697,40502,Teplická
2575,6,Praha,CZ,50.10236819590748,14.572730626059355,19800,Marešova
2576,,Most,CZ,,,43401,nám. Svobody
2577,16,Dubí,CZ,50.671686782722524,13.793053195281601,41701,Údolí
2578,15,Brno,CZ,49.20976936297731,16.601264648835,60200,Hrnčířská
2579,12,Ostrava,CZ,49.808626020591234,18.26668199986185,70300,Obránců míru
2580,11,Opava,CZ,49.938029087259466,17.906257177154814,74601,Praskova
2581,,Brněnec,CZ,,,56904,
2582,6,Praha,CZ,50.018136377383875,14.43737432805608,14200,Mařatkova
2583,22,Praha,CZ,50.04550769495334,14.51569862328341,10200,Přeštická
2584,10,Praha,CZ,50.058185303551035,14.32375596238882,15500,K Hájům
2585,,Slatiňany,CZ,,,53821,U Cukrovaru
2586,4,Praha,CZ,50.09462059334494,14.44619535403959,18600,Karolinská
2587,16,Praha,CZ,50.09588855853266,14.450635566664834,18600,U Mlýnského kanálu
2588,48,Ostrava,CZ,49.853441413994325,18.189097463837694,72300,Martinovská
2589,7,Praha,CZ,50.0419939026273,14.345743811299272,15500,U Albrechtova vrchu
2590,2,Mohelnice,CZ,49.77668072048457,16.917440454939513,78985,Lazebnická
2591,156b,Prostějov,CZ,49.47861826770105,17.143548087371943,79811,Vrahovická
2592,,Hranice IV,CZ,,,75361,Hranická
2593,2,Praha,CZ,50.100733113264866,14.520543291393452,19800,U Elektry
2594,38,Praha,CZ,50.113588004297945,14.47317442230509,18000,Primátorská
2595,99,Praha,CZ,50.02525291164772,14.427327366238355,14200,Údolní
2596,,Ostrava,CZ,,,70200,Poděbradova
2597,43,Praha,CZ,50.145222145177875,14.487776193757098,18200,Kokořínská
2598,31,Praha,CZ,50.05573460956378,14.456076134833276,14000,U Plynárny
2599,,Brandýs nad Labem - Stará Boleslav,CZ,,,25002,Školní
2600,10,Liberec,CZ,50.770319593296904,15.06344049877796,46001,Husova
2601,,Biskupice,CZ,,,76341,
2602,,Maleč,CZ,,,58276,
2603,1,Opava,CZ,49.938910861677904,17.906848874328166,74601,Sněmovní
2604,,Horní Benešov,CZ,,,79312,Národní třída
2605,19,Praha,CZ,50.03941293040654,14.588276237761857,10400,Přátelství
2606,18,Český Těšín,CZ,49.74977222606058,18.611067717875837,73701,Slezská
2607,29,Brno,CZ,49.20608585396354,16.618523456342867,61300,Durďákova
2608,,Velké Hoštice,CZ,,,74731,Opavská
2609,,Dobříš,CZ,,,26301,Pražská
2610,27,Praha,CZ,50.091916617169126,14.426164671565353,11000,Haštalská
2611,9,Praha,CZ,50.01286099719451,14.447042318545394,14200,K hájovně
2612,43d,Praha,CZ,50.08761660050785,14.32826405124426,16200,Libocká
2613,20,Praha,CZ,50.10042907589831,14.344238954715244,16000,Půlkruhová
2614,21,Plzeň,CZ,49.74591935290048,13.391624044202938,30100,Lindauerova
2615,20,Brno,CZ,49.202115084263205,16.690121132578273,62800,Fučíkova
2616,,Ústí nad Labem,CZ,,,40340,Petrovická
2617,,Město Touškov,CZ,,,33033,Dolní náměstí
2618,,Petřvald,CZ,,,73541,Ráčkova
2619,,Kladruby,CZ,,,34961,Revoluční
2620,,Dvůr Králové nad Labem,CZ,,,54401,Palackého
2621,6,Opava,CZ,49.94615264777771,17.88746081220981,74601,U Náhonu
2622,33,Ostrava,CZ,49.85588015878303,18.178939045103,72300,Martinovská
2623,,Lipník nad Bečvou,CZ,,,75131,Souhradní
2624,,"Pardubice II, Polabiny",CZ,,,,
2625,34,Praha,CZ,50.06069147750228,14.499228053591855,10600,Želivecká
2626,,Česká Skalice,CZ,,,552 03,Na Kamenci
2627,1,Plzeň,CZ,49.7067816294482,13.417208482516038,32600,Barvínková
2628,,Tisá,CZ,,,40336,
2629,,Terezín,CZ,,,41155,Principova alej
2630,38,Ústí nad Labem,CZ,50.65839419310508,14.052068214292598,40003,Varšavská
2631,,Kadaň,CZ,,,43201,Prunéřov
2632,,Mladá Vožice,CZ,,,39143,
2633,4,Praha 4,CZ,50.05948863610348,14.449036050759974,14000,Jaurisova
2634,92b,Brno,CZ,49.1719424674919,16.679290726808333,62700,Tuřanka
2635,9,Praha,CZ,50.04645374968049,14.416614818503838,14700,Jeremenkova
2636,12,Brno,CZ,,,60200,Pekárenská
2637,33d,Praha,CZ,50.09929720085316,14.375736124128725,16000,Evropská
2638,46,Praha 10,CZ,50.067350467834146,14.45179743456997,10100,Petrohradská
2639,5,Praha 1,CZ,,,11000,Washingtonova
2640,36,Olomouc,CZ,49.60148642755341,17.24480416351812,77900,Dolní hejčínská
2641,,Rájec-Jestřebí,CZ,,,67902,Na Vyhlídce
2642,,Kladno,CZ,,,27201,Anglická
2643,12,Český Těšín,CZ,49.7443216413444,18.625319885504418,73701,Havlíčkova
2644,,Rostěnice-Zvonovice,CZ,,,68201,
2645,72,Brno,CZ,49.22225876002524,16.61900759071146,61200,Křižíkova
2646,,Pražákova 510/51,CZ,,,619 00,
2647,,Dobré,CZ,,,51793,
2648,,Chomutov,CZ,,,43001,Na Bělidle
2649,,Kaly,CZ,,,59455,
2650,14,Ostrava,CZ,49.838414622394325,18.27671258303555,70200,Cihelní
2651,3,Praha,CZ,50.11492759144545,14.480426433687175,18000,Pod bání
2652,,Sudice,CZ,,,68001,
2653,11,Brno,CZ,49.15369963508863,16.651469357841343,62000,Votroubkova
2654,46,Praha,CZ,50.09460363506282,14.374636418104926,16200,Cukrovarnická
2655,10,Praha,CZ,50.03188033920563,14.599312043308698,10400,Nové náměstí
2656,,Zvole,CZ,,,25245,Na Vyhlídce
2657,,Hostivice,CZ,,,25301,U Vodárny
2658,,Březová,CZ,,,26751,
2659,74b,Ústí nad Labem,CZ,50.66488227676772,14.072813248250284,40007,Drážďanská
2660,,Puklice,CZ,,,58831,
2661,36,Žďár nad Sázavou,CZ,49.554155457669,15.949738337479594,59101,Jihlavská
2662,3,Žďár nad Sázavou,CZ,49.56757413419373,15.933151851848777,59101,U Klafárku
2663,10a,Praha,CZ,50.04989829166717,14.435273445354934,14000,Pujmanové
2664,39,Letovice,CZ,49.53815563686855,16.582358701747967,67961,Zámecká
2665,4,Havířov,CZ,49.77189915237361,18.445945517638524,73601,Elišky Krásnohorské
2666,,Třeboň,CZ,,,37901,Novohradská
2667,12,Karviná,CZ,49.85301788238548,18.536960275424597,73301,Husova
2668,,Branka u Opavy,CZ,,,74741,Selská
2669,4,Ostrava,CZ,49.83926815557105,18.285655911422836,70200,Veleslavínova
2670,52,Praha,CZ,50.08685576922407,14.461311094890357,13000,Jeseniova
2671,,Dolní Němčí,CZ,,,68762,Nivnická
2672,31,Brno,CZ,49.2030194454868,16.61033144558344,60200,třída Kpt. Jaroše
2673,98,Praha,CZ,50.05706657153732,14.450507090273053,14000,Nuselská
2674,,Bratislava,,,,84102,
2675,,Praha,CZ,,,10400,Blažkova
2676,9,Praha,CZ,50.098605087622836,14.402703140934916,16000,Mařákova
2677,,Třebíč,CZ,,,67401,Na Kopcích
2678,38,Brno,CZ,49.21275868370124,16.56519347344155,61600,Sochorova
2679,46,Praha,CZ,50.08398191667267,14.449474992554622,13000,Vlkova
2680,24,Praha,CZ,50.07823282409382,14.436567018359058,12000,Italská
2681,6,Praha,CZ,50.10371420414622,14.39037885708029,16000,Technická
2682,136,Praha,CZ,50.09910180512036,14.364222810057104,16000,Evropská
2683,,Mokrovraty,CZ,,,26203,
2684,9,Praha,CZ,50.07767782289234,14.337497368488519,16900,Slezanů
2685,,Mutěnice,CZ,,,69611,Masarykova
2686,1,Brno,CZ,49.18772668576064,16.58226384020819,60300,Výstaviště
2687,11,České Budějovice,CZ,48.9726146618786,14.509825729635988,37006,K Dolíčku
2688,178,Ostrava,CZ,49.82881188269711,18.261394787811653,70900,28. října
2689,,Pustiměř,CZ,,,68321,
2690,,Říčany,CZ,,,25101,Zděbradská
2691,,Snět,CZ,,,25768,
2692,31,Liberec,CZ,50.78082221581186,15.052699425939755,46001,Generála Svobody
2693,40,Ostrava,CZ,49.823658707372566,18.242685874355843,70900,Varšavská
2694,22a,Jablonec nad Nisou,CZ,50.72784183635991,15.180316033877586,46602,V Luzích
2695,,Varnsdorf,CZ,,,40747,Pohraniční Stráže
2696,,Uherské Hradiště,CZ,,,68601,Otakarova
2697,,Bratislava,,,,821 05,
2698,17,Prostějov,CZ,49.47422702726342,17.112648691700528,79601,Vápenice
2699,13,Praha,CZ,50.07470840914382,14.322016294229972,16300,Čistovická
2700,25,Ostrava,CZ,49.8248831740661,18.257050417395114,70900,Daliborova
2701,84,Ostrava,CZ,49.75187914026402,18.196825307982515,72400,Staroveská
2702,7,Krnov,CZ,50.065196944230514,17.740248589986535,79401,Červený dvůr
2703,2,Ostrava,CZ,49.82922643673847,18.1760287418435,70800,Spojů
2704,13,Dobroslavice,CZ,49.87953010110997,18.14781798642161,74794,Na Výsluní
2705,,Vendryně,CZ,,,73994,
2706,,Frýdlant nad Ostravicí,CZ,,,73911,Nádražní
2707,34,Ostrava,CZ,49.853659272833234,18.314668543968846,71300,V Korunce
2708,,Orlová,CZ,,,73514,Záchranářů
2709,32,Olomouc,CZ,49.56877462859376,17.233120107265947,78301,Zolova
2710,,Kvilda,CZ,,,38493,
2869,,Žumberk,CZ,,,53836,
2711,9,Ostrava,CZ,49.827883394225296,18.264563442680792,70200,Výstavní
2712,,Dobrovice,CZ,,,29442,
2713,42,Praha,CZ,50.117438535026736,14.459962677534694,18000,V Holešovičkách
2714,36,Praha,CZ,50.102734853737346,14.397085480694912,16000,Národní obrany
2715,,Vrchlabí,CZ,,,54301,Vápenická
2716,,Příbram,CZ,,,26101,Slepá
2717,,Dub nad Moravou,CZ,,,78375,
2718,,Petřvald,CZ,,,73541,Panelová
2719,67,Jablonec nad Nisou,CZ,50.73059813188676,15.168892809606424,466 01,Petra Bezruče
2720,4,Praha,CZ,50.13051925852744,14.446865486339068,18200,Pohnertova
2721,56,Praha,CZ,50.10826159302607,14.472407111522548,18000,Zenklova
2722,,Česká Lípa,CZ,,,,
2723,,Stružnice,CZ,,,47002,
2724,,Přestanov,CZ,,,40317,
2725,15,Praha,CZ,50.10245939655497,14.453947354313048,17000,V háji
2726,,Frýdek-Místek,CZ,,,73801,Příborská
2727,3,Šestajovice,CZ,50.111787468594706,14.68276806328933,25092,Školská
2728,13,Brno,CZ,49.20020333318119,16.614595694742498,60200,Příkop
2729,10,Hradec Králové,CZ,,,50002,Dolní
2730,3,Ostrava,CZ,49.80506308725659,18.2915152415747,71900,Pinkavova
2731,,Prachatice,CZ,,,38301,Národní
2732,,Hrdějovice,CZ,,,37361,U Pískárny
2733,,Otrokovice,CZ,,,76502,Napajedelská
2734,119b,Brno,CZ,49.151619232423734,16.60173874232369,61900,Vídeňská
2735,38,Žďár nad Sázavou,CZ,49.55331073493951,15.952836822920347,59101,Brněnská
2736,9,Ostrava,CZ,49.85212316451493,18.278909904553128,70200,Korejská
2737,32,Ostrava,CZ,49.82462055343017,18.174826320336262,70800,Dělnická
2738,31,Brno,CZ,49.198331979441335,16.587731857842655,60200,Všetičkova
2739,6,Brno,CZ,49.19185196947979,16.609087321170747,60200,Zelný trh
2740,50,Plzeň,CZ,49.72590828209426,13.396288202103435,32600,Hluboká
2741,,Ústí nad Orlicí,CZ,,,56201,Korábova
2742,,Lhotka,CZ,,,58856,
2743,4,Praha,CZ,50.06857953511148,14.369684338460015,15000,Musílkova
2744,,Kramolna,CZ,,,54701,
2745,23,Plzeň,CZ,49.71227527388412,13.428895915276337,32600,U Mlýna
2746,,Český Dub,CZ,,,46343,Husova
2747,,Postřižín,CZ,,,25070,Trnková
2748,50,Brno,CZ,49.16445991208341,16.59670326168893,61900,Bohunická
2749,,Zlín,CZ,,,76001,K Majáku
2750,5,Brno,CZ,49.21079419789378,16.601490925072568,60200,Kabátníkova
2751,1,Brno,CZ,49.19654650854327,16.592752741703993,60200,Tomešova
2752,,Tlumačov,CZ,,,76362,Sokolská
2753,24,Praha,CZ,50.10955006839646,14.474002829967109,18000,Na Rokytce
2754,15,Ostrava,CZ,49.835417317399276,18.25186031018592,70900,Oběžná
2755,14,Praha,CZ,50.05221724845921,14.351449266993882,15800,Bucharova
2756,45,Břeclav,CZ,48.764076531384354,16.89756860302071,69002,J. Opletala
2757,2,Praha 8,CZ,50.09432990592951,14.445002232455346,18600,Karolinská
2758,81,Praha,CZ,50.12323924103377,14.492065513207004,19000,Vysočanská
2759,,Želechovice nad Dřevnicí,CZ,,,76311,Lysá
2760,,Fryšták,CZ,,,76316,Souhrady
2761,13,Praha,CZ,50.05983814740673,14.452971387954566,14000,Magistrů
2762,,Kadaň,CZ,,,43201,Mírové náměstí
2763,,Varnsdorf,CZ,,,40747,Východní
2764,,Frýdek-Místek,CZ,,,73801,Pionýrů
2765,68,Brno,CZ,49.19020948562845,16.58536328988529,60300,Hlinky
2766,,Stříbrná Skalice,CZ,,,28167,Pražská
2767,24,Praha,CZ,50.13261034982974,14.422799875307122,18100,Hlivická
2768,1,Praha,CZ,50.11768661023267,14.636710903355613,19300,Bořetická
2769,,Orlová,CZ,,,73514,Školní
2770,35,Ostrava,CZ,49.79777709652039,18.23357692385896,70030,U Studia
2771,95,Ostrava,CZ,49.845569769801806,18.27127796031126,70200,Cihelní
2772,,Hlavnice,CZ,,,74752,
2773,,Stěbořice,CZ,,,74751,
2774,8,Praha,CZ,49.991295217452326,14.467435639694308,14200,Na konečné
2775,5,Brno,CZ,49.14933831129446,16.665318605370786,62000,Švédská
2776,1,Praha,CZ,50.01473392521148,14.409945025836485,14300,Zátišská
2777,,Řevnice,CZ,,,25230,Opletalova
2778,,Újezd u Brna,CZ,,,66453,Komenského
2779,15,Hustopeče,CZ,48.94188424503523,16.73665940057393,69301,Mrštíkova
2780,,Kunovice,CZ,,,68604,V Pastouškách
2781,Veronika Smetano,Chocerady,CZ,49.87385851701648,14.801570099984565,25724,"Chocerady č.p. 18,"
2782,,Sušice,CZ,,,34201,Nuželická
2783,49,Hradec Králové,CZ,50.20072781739929,15.814969226581852,50002,Dykova
2784,190,Praha,CZ,50.07810828484194,14.473873577713118,13000,Vinohradská
2785,130,Praha,CZ,50.09236631907153,14.444295098817248,18600,Sokolovská
2786,61,Ostrava,CZ,49.836122733196746,18.242251273019622,70900,Švermova
2787,20,Praha,CZ,50.05567675149057,14.429322928727405,14700,Nad spádem
2788,24,Tábor,CZ,49.40538316930342,14.703294355234288,39002,Chýnovská
2789,,Soběslav,CZ,,,39201,Petra Bezruče
2790,,Veselí nad Lužnicí,CZ,,,39181,Sokolská
2791,1,České Budějovice,CZ,,,37007,nám. Bratří Čapků
2792,,Sedlčany,CZ,,,26401,Husova
2793,15,Ostrava,CZ,49.8336846464785,18.163600632262742,70800,17. listopadu
2794,17,Praha,CZ,50.08159911979522,14.43178424640696,11000,Washingtonova
2795,,Senožaty,CZ,,,39456,
2796,1,Praha 10,CZ,50.068874520076754,14.527834245681,10200,Radiová
2797,43,Brno,CZ,49.186108052651505,16.604560981050025,60200,Nové sady
2798,107,Brno,CZ,49.20103231926582,16.625974315688314,60200,Cejl
2799,4,Brno,CZ,49.20370453106974,16.61137905883247,60200,Jeřábkova
2800,,Břeclav,CZ,,,69064,
2801,,Písek,CZ,,,39701,Jana Mukařovského
2802,,Praha,CZ,,,15531,Na Bambouzku
2803,23,Brno,CZ,49.16935027582477,16.578308013801024,62500,Havelkova
2804,18,Praha,CZ,50.078125771546475,14.414408569816352,11000,Masarykovo nábřeží
2805,,Bezděkov nad Metují,CZ,,,54964,
2806,31,Opava,CZ,49.92834411946733,17.91021246275903,74601,Gudrichova
2807,5,PŘEROV,CZ,49.45077500599971,17.4441202278581,75002,Velké Novosady
2808,,Nové Dvory,CZ,,,28531,
2809,32,Praha,CZ,50.07833805570483,14.44317565095627,12000,Polská
2810,,Steyerermühl,,,,4662,Dr. Linsinger Str. 5
2811,4,Praha,CZ,50.08295793918575,14.478962860189048,13000,U nákladového nádraží
2812,182,Praha,CZ,50.06988490791199,14.371262233380845,15000,Plzeňská
2813,7,Praha,CZ,50.0565017461824,14.344108427128106,15500,Pekařská
2814,18,Praha 5,CZ,50.066336811825074,14.289637356634426,155 21,Strojírenská
2815,6,Praha,CZ,50.070327335910804,14.400674666790556,15000,Karla Engliše
2816,,Jablonec nad Nisou,CZ,,,46801,Turistická
2817,20,Ostrava,CZ,49.8129259675293,18.255940836694624,70300,Štramberská
2818,,Jestřabí v Krkonoších,CZ,,,51401,
2819,,Vlastibořice,CZ,,,46344,
2820,,Albrechtice,CZ,,,73543,Obecní
2821,38,Olomouc,CZ,49.59561894078168,17.280368991763858,77900,Hodolanská
2822,6,Praha,CZ,50.10037851485488,14.420552743673502,17000,Korunovační
2823,,Mělník,CZ,,,27601,Ječná
2824,,Velký Borek,CZ,,,27731,
2825,163,Praha,CZ,50.10407554161103,14.479874830294811,18000,Sokolovská
2826,49,Praha,CZ,50.05120151256453,14.458109837142493,14100,Michelská
2827,81,Šumperk,CZ,49.95149188376248,16.981103325532185,78701,Žerotínova
2828,,Děčín,CZ,,,40502,
2829,,Dříteň,CZ,,,37348,
2830,,Náchod,CZ,,,54701,Dobrošovská
2831,,Trutnov,CZ,,,54102,
2832,,Trutnov,CZ,,,54103,Vysoká stráň
2833,,Loket,CZ,,,35733,
2834,45,Olomouc,CZ,49.58614513058343,17.273031333405587,77900,Tovární
2835,34,Praha,CZ,50.068990415056184,14.315348208273084,16300,K trninám
2836,23,Praha,CZ,50.08310354154549,14.431944658964426,11000,Opletalova
2837,32,Praha,CZ,50.1104344001278,14.509220413506215,19000,Kolbenova
2838,,Ždánice,CZ,,,69632,Městečko
2839,,Opařany,CZ,,,39161,
2840,,Hosín,CZ,,,37341,
2841,49,Praha,CZ,50.09397712046964,14.450533978109881,18600,Sokolovská
2842,,Psáry,CZ,,,25244,Za Vápenkou
2843,35,Praha,CZ,50.09069157499748,14.45135150308374,18600,Pernerova
2844,,Bučovice,CZ,,,68501,Úvoz
2845,,San Jose,,,,,
2846,,Brno,CZ,,,62400,
2847,4,Praha,CZ,50.08018795635378,14.42454465028357,11000,V jámě
2848,37,Praha,CZ,50.08456277969629,14.433039037464939,11000,Opletalova
2849,,Zlín,CZ,,,76001,Burešov
2850,,Nymburk,CZ,,,28802,Drahelická
2851,,Metylovice,CZ,,,73949,
2852,,Zašová,CZ,,,75651,
2853,36,Praha,CZ,50.102499268035714,14.515058768979715,19800,Poděbradská
2854,,Praha,CZ,,,16500,Rozvojová
2855,,Dobřejovice,CZ,,,25101,Na Návsi
2856,,Jesenice,CZ,,,25242,
2857,216,Ostrava,CZ,49.8277215479441,18.25454428052265,70900,28. října
2858,11,České Budějovice,CZ,48.9758639413781,14.47330765331694,37001,Krajinská
2859,8,Praha,CZ,50.07619883992005,14.428597839286775,12000,Hálkova
2860,,Modlany,CZ,,,41713,
2861,48,Praha,CZ,50.0554269840578,14.484314963681104,10600,Záběhlická
2862,184,Praha 3,CZ,50.078118239386654,14.4722663595875,13052,Vinohradská
2863,,Nové Město pod Smrkem,CZ,,,46365,Palackého
2864,,Zlín,CZ,,,76001,Mostní
2865,,391 65 Sudoměřice u Bechyně,CZ,,,,Bechyňská Smoleč 16
2866,,Bukovany,CZ,,,35755,
2867,,Moravičany,CZ,,,78982,
2868,,Kostelec na Hané,CZ,,,79841,Okružní
2870,27,Praha,CZ,50.08644285992437,14.419102500271432,11000,Karlova
2871,3,Karviná,CZ,49.85344389417039,18.542741958225175,73301,Zámecká
2872,,Jesenice,CZ,,,25242,K Šeberovu
2873,19,Ostrava,CZ,49.80712431510877,18.294145713443307,71800,Pernerova
2874,30,Jeseník,CZ,50.23506338079431,17.202433886410354,79001,Otakara Březiny
2875,251a,Krnov,CZ,50.10753786200617,17.693411291156366,79401,Petrovická
2876,13,Opava,CZ,49.94049534061385,17.9018349200334,74601,Kolářská
2877,,Volary,CZ,,,38451,Krejčovice
2878,,Volary,CZ,,,38451,Samota
2879,,Svatá Maří,CZ,,,38501,
2880,30,Město Albrechtice,CZ,50.160579940567224,17.585318782391674,79395,Okružní
2881,,Strašice,CZ,,,33845,
2882,,Martínkovice,CZ,,,54973,
2883,,Kladno,CZ,,,27201,Cyrila Boudy
2884,,Třebovle,CZ,,,28002,
2885,258,Praha,CZ,50.013531404375875,14.457750771744724,14200,Libušská
2886,5,Liberec,CZ,50.76336515232692,14.942691059525023,46001,Štefánikovo náměstí
2887,,Vinec 26,CZ,,,,
2888,11,Praha,CZ,50.075061389330465,14.407480044322401,15000,Zborovská
2889,11,Vyškov,CZ,49.2802023040427,16.989885907359152,68201,Hasičská
2890,,Olšany,CZ,,,78962,
2891,21,Zábřeh,CZ,49.879288540683085,16.88733020230984,78901,Na Křtaltě
2892,28,Litovel,CZ,49.6976284324349,17.07456932977353,78401,Palackého
2893,,Olomouc,CZ,,,77200,Holická
2894,1,Šumperk,CZ,49.955316756088955,16.96236549783555,78701,Jílová
2895,,Uničov,CZ,,,78391,
2896,,Brumov-Bylnice,CZ,,,76331,Vlárská
2897,19,Praha,CZ,50.07744725203205,14.424215788300058,11000,Žitná
2898,,Trutnov,CZ,,,54101,Nádražní
2899,15,Praha,CZ,50.08229709378367,14.43031566707615,11000,Politických vězňů
2900,,Kosmonosy,CZ,,,29306,Pod Loretou
2901,77,Brno,CZ,49.23850032247146,16.53016312797568,63500,Ondrova
2902,,Hradec nad Moravicí,CZ,,,74741,Žimrovice 92ev.
2903,18,Praha,CZ,50.10743769310965,14.450907201644801,17000,U Uranie
2904,,Velké Bílovice,CZ,,,69102,Žižkovská
2905,,Praha,CZ,,,14800,
2906,78c,Brno,CZ,49.23129911086716,16.581101122102705,61200,Hudcova
2907,5,Brno,CZ,49.198219425008084,16.67940176185426,62800,Zaoralova
2908,22,Praha,CZ,50.05774732351395,14.368961090349362,15800,Klikatá
2909,37,Praha,CZ,50.08141982299915,14.36213416298289,16900,Šultysova
2910,,Skuteč,CZ,,,53973,Palackého náměstí
2911,,Mladá Boleslav,CZ,,,29301,Máchova
2912,65,Praha,CZ,50.0213160987001,14.443171200126807,14200,Novodvorská
2913,4,Praha,CZ,50.08094713812531,14.429332617992488,11000,Opletalova
2914,3,České Budějovice,CZ,48.974993038469584,14.47924621978945,37001,Na Sadech
2915,,Chroboly,CZ,,,38404,
2916,,Holešov,CZ,,,76901,Holešovská
2917,,Kroměříž,CZ,,,76701,
2918,,Pardubice,CZ,,,53351,Chelčického
2919,1a,Praha,CZ,50.052217228201194,14.441067340400817,140 00,Pikrtova
2920,,Bohdalice-Pavlovice,CZ,,,68341,
